date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:51:49	2701/2701	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:51:48%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fhuntington-seaside-villa%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed6013	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
13:51:51	99342/99342	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:51%20GMT	https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/?replytocom=9	themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/indexfc06.html	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
13:51:51	99355/99355	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:51%20GMT	https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/?replytocom=10	themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/index6944.html	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
13:51:52	99348/99348	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:51%20GMT	https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/?replytocom=8	themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/index94a5.html	(from https://themes.getmotopress.com/villagio/accommodation/huntington-seaside-villa/)
13:51:53	2600/2600	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:51:52%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fstunning-beachfront-villa-azul-celeste%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed9813.json	(from https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/)
13:51:53	1533/1533	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/feed/	themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/)
13:51:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:53%20GMT	https://themes.getmotopress.com/villagio/?p=34	themes.getmotopress.com/villagio/index1e7e.html	(from https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/)
13:51:55	2726/2726	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:51:54%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fstunning-beachfront-villa-azul-celeste%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed3d31	(from https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/)
13:51:55	99747/99747	---M--	200	added ('OK')	image/jpeg	etag:%2216241a-185a3-556dfa17c87b8%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_5789835_original-927x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_5789835_original-927x618.jpg	(from https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/)
13:51:57	2543/2543	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:51:56%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fcuvee-hualalai-estate%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed8f69.json	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:51:57	95816/95816	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:51:56%20GMT	https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/?replytocom=13	themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/indexfa40.html	(from https://themes.getmotopress.com/villagio/accommodation/stunning-beachfront-villa-azul-celeste/)
13:51:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:51:57%20GMT	https://themes.getmotopress.com/villagio/?p=44	themes.getmotopress.com/villagio/index49b1.html	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:51:57	2170/2170	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/feed/	themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:51:58	2669/2669	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:51:58%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fcuvee-hualalai-estate%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedc6d1	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:52:00	448059/448059	---M--	200	added ('OK')	image/jpeg	etag:%221623db-6d63b-556dfa158a050%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11497591_original-2000x1288.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11497591_original-2000x1288.jpg	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:52:04	101397/101397	---M--	200	added ('OK')	image/jpeg	etag:%22162409-18c15-556dfa15b4800%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11497591_original-960x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11497591_original-960x618.jpg	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:52:05	97469/97469	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:52:01%20GMT	https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/?replytocom=2	themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/index0e22.html	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:52:05	97466/97466	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:52:01%20GMT	https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/?replytocom=3	themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/index3094.html	(from https://themes.getmotopress.com/villagio/accommodation/cuvee-hualalai-estate/)
13:52:07	11563/11563	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/air-conditioning/feed/	themes.getmotopress.com/villagio/accommodation-facility/air-conditioning/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/air-conditioning/)
13:52:08	8027/8027	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/balcony/feed/	themes.getmotopress.com/villagio/accommodation-facility/balcony/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/balcony/)
13:52:08	178820/178820	---M--	200	added ('OK')	image/jpeg	etag:%221623da-2ba84-556dfa1559ae0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11497591_original-1434x734.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11497591_original-1434x734.jpg	(from https://themes.getmotopress.com/villagio/accommodation-facility/air-conditioning/)
13:52:09	9848/9848	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/beachfront/feed/	themes.getmotopress.com/villagio/accommodation-facility/beachfront/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/beachfront/)
13:52:10	11553/11553	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/dining-area/feed/	themes.getmotopress.com/villagio/accommodation-facility/dining-area/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/dining-area/)
13:52:11	11559/11559	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/flat-screen-tv/feed/	themes.getmotopress.com/villagio/accommodation-facility/flat-screen-tv/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/flat-screen-tv/)
13:52:12	11555/11555	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/free-parking/feed/	themes.getmotopress.com/villagio/accommodation-facility/free-parking/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/free-parking/)
13:52:13	250433/250433	---M--	200	added ('OK')	image/jpeg	etag:%2216229a-3d241-556dfa0c7aaf0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_31239309_original-1434x734.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_31239309_original-1434x734.jpg	(from https://themes.getmotopress.com/villagio/accommodation-facility/air-conditioning/)
13:52:13	11549/11549	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/free-wifi/feed/	themes.getmotopress.com/villagio/accommodation-facility/free-wifi/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/free-wifi/)
13:52:13	9852/9852	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/outdoor-pool/feed/	themes.getmotopress.com/villagio/accommodation-facility/outdoor-pool/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/outdoor-pool/)
13:52:15	2570/2570	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:52:14%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fsummerland-villa-at-patriots-landing%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed74c5.json	(from https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/)
13:52:15	1605/1605	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/feed/	themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/)
13:52:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:52:15%20GMT	https://themes.getmotopress.com/villagio/?p=40	themes.getmotopress.com/villagio/index3ba0.html	(from https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/)
13:52:17	2696/2696	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:52:16%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fsummerland-villa-at-patriots-landing%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed018b	(from https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/)
13:52:19	4243/4243	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/pet-friendly/feed/	themes.getmotopress.com/villagio/accommodation-facility/pet-friendly/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/pet-friendly/)
13:52:20	7612/7612	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/terrace/feed/	themes.getmotopress.com/villagio/accommodation-facility/terrace/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/terrace/)
13:52:20	107976/107976	---M--	200	added ('OK')	image/jpeg	etag:%221623b7-1a5c8-556dfa13103b0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11636543_original-927x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_11636543_original-927x618.jpg	(from https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/)
13:52:20	96753/96753	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:52:19%20GMT	https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/?replytocom=7	themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/index41b7.html	(from https://themes.getmotopress.com/villagio/accommodation/summerland-villa-at-patriots-landing/)
13:52:22	2689/2689	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:52:21%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fdeluxe-ski-in-ski-out-aspen-townhouse%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed8bc3.json	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:52:22%20GMT	https://themes.getmotopress.com/villagio/?p=36	themes.getmotopress.com/villagio/index0d0b.html	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:22	2323/2323	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/feed/	themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:23	2815/2815	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:52:23%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Faccommodation%2Fdeluxe-ski-in-ski-out-aspen-townhouse%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedd305	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:23	553779/553779	---M--	200	added ('OK')	image/jpeg	etag:%2216229b-87333-556dfa0cb2d60%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_31239309_original-2000x1445.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_31239309_original-2000x1445.jpg	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:24	127167/127167	---M--	200	added ('OK')	image/jpeg	etag:%2216229c-1f0bf-556dfa0ce0008%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_31239309_original-855x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_31239309_original-855x618.jpg	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:27	2631/2631	---M-Z	200	added ('OK')	application/rss+xml	etag:%227e9946cf70348db66a0b24fd7944b990%22	https://themes.getmotopress.com/villagio/accommodation-facility/fireplace/feed/	themes.getmotopress.com/villagio/accommodation-facility/fireplace/feed/index.html	(from https://themes.getmotopress.com/villagio/accommodation-facility/fireplace/)
13:52:28	2472/2472	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:52:27%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Ftestimonial%2Fjoe-doe%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedaac7.json	(from https://themes.getmotopress.com/villagio/testimonial/joe-doe/)
13:52:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:52:28%20GMT	https://themes.getmotopress.com/villagio/?p=63	themes.getmotopress.com/villagio/index2cce.html	(from https://themes.getmotopress.com/villagio/testimonial/joe-doe/)
13:52:28	98100/98100	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:52:27%20GMT	https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/?replytocom=11	themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/indexa858.html	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:28	98104/98104	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2013:52:27%20GMT	https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/?replytocom=12	themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/index04d3.html	(from https://themes.getmotopress.com/villagio/accommodation/deluxe-ski-in-ski-out-aspen-townhouse/)
13:52:29	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:52:29%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Ftestimonial%2Fjoe-doe%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedc9e1	(from https://themes.getmotopress.com/villagio/testimonial/joe-doe/)
13:52:30	440464/440464	---M--	200	added ('OK')	image/jpeg	etag:%2241799-6b890-556df9cd92ae0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_55738523_original.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_55738523_original.jpg	(from https://themes.getmotopress.com/villagio/testimonial/joe-doe/)
13:52:30	40805/40805	---M--	200	added ('OK')	image/jpeg	etag:%221624fe-9f65-556dfa298a618%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_55738523_original-518x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_55738523_original-518x618.jpg	(from https://themes.getmotopress.com/villagio/testimonial/joe-doe/)
13:52:32	30448/30448	---M--	200	added ('OK')	image/jpeg	etag:%22162441-76f0-556dfa22c4bd0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_68245971_original-717x540.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_68245971_original-717x540.jpg	(from https://themes.getmotopress.com/villagio/testimonial/joe-doe/)
13:52:34	2472/2472	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:52:33%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Ftestimonial%2Fkim-lee%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embeda359.json	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:52:34%20GMT	https://themes.getmotopress.com/villagio/?p=65	themes.getmotopress.com/villagio/index7665.html	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:35	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:52:35%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Ftestimonial%2Fkim-lee%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embede4a6	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:35	210156/210156	---M--	200	added ('OK')	image/jpeg	etag:%2216243f-334ec-556dfa223cc08%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_68245971_original-2000x1333.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_68245971_original-2000x1333.jpg	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:36	40785/40785	---M--	200	added ('OK')	image/jpeg	etag:%22162440-9f51-556dfa2285c00%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_68245971_original-927x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_68245971_original-927x618.jpg	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:38	50781/50781	---M--	200	added ('OK')	image/jpeg	etag:%221624ff-c65d-556dfa29b0f48%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_55738523_original-717x540.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_55738523_original-717x540.jpg	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:39	59857/59857	---M--	200	added ('OK')	image/jpeg	etag:%22161b51-e9d1-556df9fd77e90%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_63773305_original-717x540.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_63773305_original-717x540.jpg	(from https://themes.getmotopress.com/villagio/testimonial/kim-lee/)
13:52:41	2476/2476	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:52:40%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Ftestimonial%2Ftom%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embedd0b9.json	(from https://themes.getmotopress.com/villagio/testimonial/tom/)
13:52:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:52:41%20GMT	https://themes.getmotopress.com/villagio/?p=67	themes.getmotopress.com/villagio/index96f1.html	(from https://themes.getmotopress.com/villagio/testimonial/tom/)
13:52:42	2602/2602	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:52:42%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2Ftestimonial%2Ftom%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed59b5	(from https://themes.getmotopress.com/villagio/testimonial/tom/)
13:52:43	585137/585137	---M--	200	added ('OK')	image/jpeg	etag:%22161b4f-8edb1-556df9fd17798%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_63773305_original-2000x2000.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_63773305_original-2000x2000.jpg	(from https://themes.getmotopress.com/villagio/testimonial/tom/)
13:52:44	57750/57750	---M--	200	added ('OK')	image/jpeg	etag:%22161b50-e196-556df9fd51d30%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_63773305_original-618x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_63773305_original-618x618.jpg	(from https://themes.getmotopress.com/villagio/testimonial/tom/)
13:52:46	2664/2664	---MCZ	200	added ('OK')	application/json	date:Sat,%2003%20Mar%202018%2013:52:45%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2F2017%2F06%2F14%2Funforgettable-vignanello-garden-tour-in-lazio%2F	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed28c1.json	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
13:52:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2013:52:46%20GMT	https://themes.getmotopress.com/villagio/?p=114	themes.getmotopress.com/villagio/index30a5.html	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
13:52:46	1667/1667	---M-Z	200	added ('OK')	application/rss+xml	etag:%22e744683fee0a25b35860fc53af97a366%22	https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/feed/	themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/feed/index.html	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
13:52:47	2786/2786	---MCZ	200	added ('OK')	text/xml	date:Sat,%2003%20Mar%202018%2013:52:47%20GMT	https://themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fthemes.getmotopress.com%2Fvillagio%2F2017%2F06%2F14%2Funforgettable-vignanello-garden-tour-in-lazio%2F&format=xml	themes.getmotopress.com/villagio/wp-json/oembed/1.0/embed0715	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
13:52:48	42/42	---M--	405	error ('Method%20Not%20Allowed')	text/plain	date:Sat,%2003%20Mar%202018%2013:52:48%20GMT	https://themes.getmotopress.com/villagio/xmlrpc.php	themes.getmotopress.com/villagio/xmlrpc.php	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
13:52:50	579008/579008	---M--	200	added ('OK')	image/jpeg	etag:%221622a3-8d5c0-556dfa0edd090%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-2000x1299.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-2000x1299.jpg	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
13:52:50	147713/147713	---M--	200	added ('OK')	image/jpeg	etag:%221622a4-24101-556dfa0f060d0%22	https://themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-952x618.jpg	themes.getmotopress.com/villagio/wp-content/uploads/sites/8/2017/06/Depositphotos_25644061_original-952x618.jpg	(from https://themes.getmotopress.com/villagio/2017/06/14/unforgettable-vignanello-garden-tour-in-lazio/)
